u,g,r,i,z,gaia_g,bp,rp
16.4833,15.5249,15.1858,15.0791,15.0854,15.20185,15.4784,14.75892
17.5897,16.5756,16.2767,16.1771,16.1237,16.27422,16.54918,15.83298
18.1047,17.1492,16.8412,16.7539,16.6606,16.82824,17.08661,16.4094
17.0104,16.1417,15.798,15.7475,15.7552,15.79815,16.05453,15.37175
17.95245,16.73913,16.41131,16.25101,16.23825,16.39987,16.69536,15.94436
16.2562,15.3341,14.9781,14.8146,14.7725,14.97656,15.28663,14.48886
15.72035,14.45004,14.02927,13.88176,13.88262,14.04194,14.3625,13.55914
16.6612,15.7106,15.4319,15.3235,15.2973,15.41882,15.67151,14.99533
18.1477,17.1749,16.9227,16.8682,16.8371,16.91708,17.16147,16.53107
16.4016,15.402,15.0627,14.9524,14.9409,15.06792,15.34742,14.62354
18.0057,16.9897,16.6321,16.4877,16.4382,16.61549,16.90878,16.16437
17.7215,16.7635,16.4774,16.3601,16.3485,16.46104,16.72875,16.03492
17.3234,16.428,16.0905,15.9577,15.9287,16.11162,16.37199,15.63565
18.6659,17.6363,17.2739,17.1428,17.0783,17.26848,17.58494,16.80548
16.74857,15.80182,15.55797,15.44774,15.45223,15.52783,15.7762,15.11695
17.4041,16.4538,16.0978,16.0146,15.9634,16.1076,16.37739,15.67345
16.3164,15.4154,15.0996,14.9844,14.9842,15.11161,15.36999,14.68305
16.9504,15.9232,15.5638,15.4551,15.4037,15.56978,15.85569,15.11328
17.1835,16.2376,15.9469,15.8115,15.7891,15.92314,16.1865,15.48402
17.0007,16.0964,15.8136,15.6997,15.6726,15.78414,16.04016,15.35444
17.2695,16.295,15.9574,15.82,15.7609,15.95887,16.24907,15.49474
17.3288,16.4335,16.0208,15.8892,15.8575,16.04258,16.34822,15.55921
18.41618,17.06742,16.44938,16.16127,16.025,16.45481,16.90511,15.83718
18.1941,17.3017,16.887,16.7113,16.6998,16.89271,17.21567,16.39748
17.7018,16.7235,16.4339,16.3297,16.3082,16.42223,16.69838,15.99452
17.5209,16.5165,16.1504,15.9909,15.9288,16.12606,16.43206,15.64823
16.7849,15.8597,15.5726,15.4953,15.4814,15.5742,15.8137,15.1704
17.81934,16.80092,16.41824,16.28426,16.22752,16.4193,16.73352,15.93568
18.2828,17.2643,16.937,16.8189,16.7797,16.92439,17.19925,16.48489
17.3902,16.5211,16.2204,16.1308,16.0964,16.23125,16.48212,15.81061
17.9282,16.963,16.6744,16.5312,16.5291,16.63422,16.89973,16.19868
16.5437,15.5957,15.314,15.2296,15.2515,15.32676,15.5629,14.92442
16.9199,16.0067,15.7572,15.6483,15.6243,15.73282,15.97674,15.31622
17.3557,16.3486,16.0139,15.8854,15.8938,16.01917,16.29997,15.57355
17.1997,16.3125,16.0729,15.9921,15.9887,16.05362,16.29445,15.65434
17.1838,16.2673,16.0078,15.9408,15.9272,15.99862,16.23827,15.60743
18.2581,17.3394,17.0411,16.9422,16.903,17.03501,17.29326,16.59927
17.6845,16.6463,16.2718,16.1597,16.0622,16.27086,16.56972,15.79837
18.19721,17.13837,16.66219,16.49438,16.41601,16.66132,16.99996,16.14307
18.3676,17.4406,17.1687,17.0535,17.0473,17.1628,17.41664,16.75229
17.3842,16.4445,16.1976,16.1452,16.1288,16.19275,16.41992,15.81625
18.4089,17.3687,16.9932,16.8697,16.757,17.00147,17.31227,16.52899
17.9024,16.9938,16.7032,16.5647,16.5486,16.67552,16.96478,16.23363
15.8578,14.9685,14.6499,14.56,14.5319,14.63803,14.89323,14.21229
17.792,16.8838,16.6029,16.4946,16.4806,16.60592,16.85852,16.19272
18.2342,17.2326,16.8841,16.7604,16.7409,16.88268,17.15502,16.43869
17.9723,17.0001,16.698,16.5719,16.575,16.69721,16.97284,16.25101
16.63335,15.75431,15.41501,15.29005,15.25597,15.40706,15.68337,14.95126
18.1165,17.2073,16.9719,16.8741,16.8903,16.95374,17.1935,16.54855
16.6828,15.7089,15.4254,15.3187,15.2926,15.42189,15.684,14.98988
17.3118,16.3469,16.0143,15.9243,15.9101,16.04033,16.3026,15.61145
17.0907,16.1882,15.8807,15.7865,15.7691,15.88193,16.144,15.46443
18.3593,17.4602,17.1668,17.0609,17.0598,17.17246,17.44747,16.76451
17.23203,16.29374,15.97334,15.84856,15.78055,15.95599,16.23613,15.50546
16.1705,15.2637,15.0215,14.9227,14.9104,15.01027,15.25235,14.6056
17.5318,16.5682,16.2718,16.1649,16.0699,16.23725,16.52196,15.78176
16.4378,15.5989,15.3675,15.2757,15.2541,15.31965,15.54345,14.93707
18.5827,17.6068,17.2421,17.1016,17.0213,17.2326,17.53075,16.76774
17.3384,16.3882,16.1062,15.9867,16.0024,16.10917,16.38,15.68637
16.5263,15.7121,15.4089,15.2902,15.229,15.37581,15.64105,14.93924
17.7122,16.8401,16.5019,16.3873,16.3669,16.52515,16.7964,16.07971
17.509,16.5737,16.2779,16.1624,16.1358,16.25492,16.51579,15.83192
17.3169,16.4037,16.1772,16.1341,16.1495,16.15051,16.3541,15.81154
17.42232,16.47349,16.09501,15.96695,15.91354,16.10246,16.40431,15.62987
17.9051,16.9734,16.675,16.574,16.5357,16.66779,16.93346,16.23472
17.2565,16.3082,15.9577,15.8155,15.7824,15.95751,16.24504,15.50315
18.0286,16.98,16.5986,16.4567,16.3618,16.60458,16.91784,16.1172
16.76744,15.35848,14.87952,14.7422,14.69985,14.89511,15.23671,14.3899
17.5163,16.5203,16.1358,16.0023,15.9467,16.16509,16.46601,15.69787
16.7513,15.8582,15.5443,15.4462,15.4032,15.53899,15.80632,15.10866
17.3187,16.3768,16.0528,15.9265,15.9409,16.06095,16.32809,15.6273
17.6294,16.6752,16.2855,16.1357,16.0879,16.29001,16.59417,15.81497
17.80863,16.84257,16.51124,16.38194,16.33714,16.49573,16.78888,16.03851
16.53126,15.60303,15.28811,15.15368,15.15996,15.27825,15.55905,14.82623
16.6754,15.7174,15.3991,15.3559,15.3371,15.39924,15.65305,14.9838
17.1089,16.1096,15.7652,15.6342,15.5823,15.76813,16.05787,15.30356
17.0776,16.1698,15.9849,15.9077,15.9264,15.95934,16.18252,15.58172
16.6679,15.6913,15.355,15.2582,15.2123,15.34833,15.62036,14.91125
16.9827,16.0793,15.757,15.6334,15.6113,15.73822,16.01381,15.3028
17.9022,16.9485,16.5348,16.3369,16.2666,16.50675,16.84859,15.98912
18.2748,17.3664,17.0889,16.9922,16.9989,17.0795,17.3167,16.66668
16.537,15.6808,15.3663,15.261,15.2176,15.34711,15.59831,14.93297
17.1921,16.2356,15.8715,15.7406,15.7085,15.87522,16.15939,15.42416
17.5548,16.6433,16.339,16.2174,16.1825,16.30499,16.5678,15.88764
17.3352,16.3446,15.9642,15.8676,15.7957,15.96232,16.24515,15.52043
18.2348,17.2841,17.0263,16.9329,16.9317,17.01878,17.28302,16.6042
17.4646,16.5018,16.1465,15.9828,15.9297,16.12968,16.43013,15.65892
17.1567,16.1777,15.8187,15.7152,15.7082,15.82548,16.09825,15.38611
18.13435,17.10566,16.67443,16.48874,16.44147,16.73718,16.99699,16.12926
17.2178,16.225,15.8814,15.753,15.713,15.87651,16.1764,15.41232
17.9569,16.9832,16.5852,16.4184,16.3175,16.57918,16.91578,16.06803
17.9576,17.0381,16.699,16.5704,16.5237,16.6936,16.97795,16.24324
18.3832,17.4525,17.1076,17.058,16.9567,17.15574,17.43591,16.71269
17.0762,16.1476,15.8598,15.7474,15.7541,15.85699,16.12002,15.42974
17.5339,16.6455,16.333,16.2468,16.202,16.32403,16.59653,15.8924
18.2471,17.288,17.008,16.8858,16.8605,16.987,17.25799,16.54685
17.0275,16.0732,15.7609,15.6647,15.6498,15.75824,16.02292,15.32455
17.5185,16.5965,16.3399,16.2341,16.2057,16.32796,16.58441,15.90817
16.901,15.9963,15.7008,15.6426,15.608,15.68856,15.92865,15.28377
17.4146,16.5447,16.2429,16.1215,16.1111,16.22789,16.48486,15.79392
16.5193,15.6291,15.2594,15.112,15.0783,15.26137,15.5573,14.79068
17.8958,16.9525,16.606,16.488,16.416,16.60714,16.88966,16.13102
18.045,17.0836,16.7794,16.6595,16.6135,16.76702,17.0562,16.34281
17.1423,16.1614,15.7702,15.6442,15.5658,15.76283,16.056,15.29253
16.3376,15.4159,15.1245,15.0422,15.0091,15.10423,15.35527,14.68838
17.6665,16.7385,16.4481,16.342,16.3101,16.43147,16.69494,16.02031
16.0614,15.1225,14.7617,14.6457,14.6201,14.75577,15.03521,14.31093
17.5737,16.6111,16.3202,16.2104,16.1801,16.3102,16.56979,15.89081
18.061,17.1669,16.8002,16.6642,16.6436,16.80841,17.1074,16.34385
18.175,17.2577,17.0005,16.8769,16.873,16.97313,17.22152,16.58235
17.0842,16.1374,15.841,15.722,15.6958,15.83501,16.10264,15.40139
17.1726,16.27,16.0775,15.997,16.0415,16.05159,16.26773,15.6788
17.1083,16.1823,15.8369,15.7262,15.7137,15.84058,16.122,15.3886
17.1214,16.1591,15.8151,15.6775,15.6602,15.80988,16.09168,15.36011
18.1846,17.1661,16.8195,16.6709,16.6425,16.81265,17.10474,16.35263
16.6852,15.7483,15.3848,15.2316,15.199,15.37933,15.68647,14.8922
17.5424,16.5716,16.2183,16.1027,16.0956,16.21498,16.49555,15.76281
16.41751,15.43612,15.0904,14.9367,14.93233,15.06501,15.34925,14.6157
16.8043,15.9405,15.6749,15.606,15.6162,15.6752,15.90178,15.29704
17.5152,16.5224,16.222,16.126,16.0847,16.20815,16.47737,15.7777
16.9381,16.0775,15.8068,15.7105,15.7266,15.79237,16.04241,15.37127
17.7203,16.8546,16.5197,16.4038,16.38,16.5039,16.75204,16.08389
17.0173,16.1182,15.8304,15.7316,15.6923,15.80893,16.06729,15.39228
17.2839,16.2828,15.9172,15.7955,15.7288,15.93617,16.22748,15.4761
17.074,16.1791,15.8645,15.7257,15.7114,15.85843,16.13594,15.40816
16.1238,15.1693,14.8545,14.7269,14.6939,14.83424,15.1158,14.38555
17.7692,16.8109,16.5391,16.4158,16.4012,16.52287,16.77883,16.10677
17.19,16.1952,15.8907,15.7795,15.7818,15.86913,16.1318,15.43909
17.86274,16.96571,16.53858,16.40552,16.33538,16.55598,16.87232,16.06107
17.8409,16.8906,16.5827,16.4567,16.4187,16.58451,16.85114,16.13675
16.824,15.8376,15.4903,15.3462,15.3223,15.48194,15.76725,15.02774
18.0341,17.1,16.8234,16.6721,16.6684,16.79667,17.06611,16.35556
17.136,16.1986,15.9339,15.8668,15.8323,15.90932,16.1575,15.50627
17.0111,16.1003,15.8573,15.7514,15.7569,15.83996,16.08002,15.43781
18.0192,17.0182,16.5914,16.4543,16.4274,16.60406,16.91284,16.13804
17.3549,16.407,16.1094,15.996,15.9681,16.09736,16.36092,15.66573
17.9943,17.0313,16.7719,16.6652,16.6795,16.76212,17.01333,16.35774
17.68714,16.70474,16.37813,16.26819,16.21682,16.37298,16.65302,15.92248
18.3072,17.2599,16.852,16.7212,16.5718,16.85147,17.16539,16.38132
17.1738,16.2325,15.9335,15.8372,15.8059,15.92007,16.18281,15.48127
17.0599,16.046,15.6992,15.5944,15.5438,15.69014,15.97171,15.24106
15.673,14.8799,14.5904,14.4742,14.4577,14.55338,14.7961,14.14291
17.5939,16.661,16.3863,16.254,16.2359,16.35649,16.61864,15.9306
17.91,16.9129,16.5219,16.3717,16.2753,16.52701,16.842,16.02554
17.6627,16.682,16.3048,16.1377,16.1077,16.30223,16.60459,15.82481
16.6332,15.7547,15.4558,15.326,15.3272,15.45315,15.73265,15.00403
18.1084,17.1034,16.7618,16.5998,16.5418,16.74907,17.05098,16.28104
17.6097,16.6117,16.3191,16.2371,16.1668,16.32382,16.58218,15.90437
17.2059,16.3103,16.0416,15.9452,15.9248,16.02384,16.27763,15.60021
17.6885,16.773,16.4264,16.2782,16.2496,16.39976,16.68971,15.95095
17.3013,16.3002,16.0253,15.9031,15.8704,16.00448,16.26602,15.5737
17.1937,16.2514,16.0291,15.9278,15.9072,15.99269,16.24279,15.58576
18.2959,17.4409,17.1821,17.0516,17.0741,17.15196,17.40489,16.72891
17.7616,16.7665,16.5074,16.3865,16.3575,16.4875,16.76015,16.05999
17.7205,16.818,16.5708,16.4408,16.4574,16.54286,16.79306,16.13578
18.0913,17.1519,16.8764,16.7968,16.7725,16.88503,17.1577,16.47057
17.6436,16.6624,16.2862,16.164,16.0949,16.30607,16.59952,15.83065
17.6268,16.6415,16.3098,16.1917,16.1603,16.31362,16.58348,15.86688
18.492,17.5852,17.2443,17.0943,17.0538,17.25257,17.55147,16.77392
17.6521,16.6859,16.3753,16.2641,16.2325,16.37463,16.63455,15.93868
18.136,17.172,16.7532,16.5519,16.5285,16.74752,17.07265,16.24966
17.7046,16.7746,16.4948,16.3824,16.3567,16.50251,16.77407,16.07568
17.4156,16.4283,16.0867,15.9296,15.9165,16.05614,16.34602,15.59729
17.8905,16.9368,16.6534,16.5334,16.5348,16.64573,16.90543,16.22264
17.5322,16.5975,16.1802,16.0242,15.9842,16.18621,16.49881,15.70095
17.7687,16.7771,16.4763,16.3447,16.3081,16.46144,16.73599,16.01538
17.70764,16.72888,16.47669,16.3859,16.33837,16.47482,16.71977,16.0662
17.8855,16.9917,16.7048,16.5738,16.568,16.68984,16.95321,16.2677
16.8537,15.9709,15.6725,15.583,15.5664,15.66263,15.91085,15.25009
16.6226,15.6416,15.3091,15.2245,15.1928,15.26951,15.53122,14.85142
18.2636,17.3625,17.0738,16.9818,16.9395,17.05436,17.30936,16.64441
17.5849,16.6351,16.2901,16.1311,16.0785,16.27667,16.57558,15.80594
17.1731,16.215,15.8549,15.6866,15.6346,15.82396,16.12877,15.34787
16.9963,16.0972,15.7524,15.6431,15.575,15.74866,16.0355,15.28767
17.0071,16.0356,15.6446,15.475,15.4483,15.63263,15.94989,15.14443
17.9426,16.998,16.6537,16.4849,16.4548,16.6381,16.93847,16.17604
17.2432,16.3387,16.1351,16.0288,16.0471,16.10883,16.33624,15.71853
16.5915,15.6121,15.2767,15.1521,15.1247,15.27799,15.56308,14.82579
16.35318,15.40759,15.15724,15.05611,15.08082,15.13428,15.38134,14.71739
16.5292,15.5697,15.1912,15.0503,15.0189,15.19177,15.4839,14.72355
17.773,16.8133,16.5356,16.4488,16.4596,16.52633,16.7777,16.12096
16.6632,15.8225,15.5422,15.4434,15.4464,15.53979,15.78418,15.13342
17.4562,16.5768,16.3034,16.2066,16.1749,16.28009,16.53107,15.86112
17.48956,16.62407,16.32353,16.20254,16.18848,16.29535,16.55157,15.87931
17.423,16.4131,16.0749,15.9726,15.959,16.07351,16.33603,15.64598
16.7611,15.8481,15.5677,15.4742,15.4794,15.56222,15.81103,15.14621
17.3902,16.4552,16.1778,16.0963,16.0841,16.16262,16.40543,15.76945
17.5371,16.544,16.1924,16.0836,16.0532,16.20199,16.49036,15.74239
17.0948,16.0959,15.7323,15.5788,15.5586,15.74755,16.04043,15.28673
17.451,16.4316,16.0762,15.9008,15.8575,16.07626,16.37647,15.60114
17.4072,16.5108,16.154,16.0618,15.979,16.1429,16.42534,15.68412
17.2833,16.3083,15.9766,15.8588,15.8297,15.97764,16.25883,15.52931
17.3467,16.5134,16.2239,16.0809,16.0325,16.19073,16.45033,15.75337
17.6753,16.7946,16.3526,16.2418,16.209,16.34859,16.62802,15.91386
17.9851,17.078,16.8428,16.7539,16.7828,16.83092,17.06799,16.43574
18.1458,17.1775,16.9052,16.832,16.7755,16.90766,17.14487,16.48414
18.4078,17.4841,17.1701,17.0542,16.9952,17.15327,17.41899,16.72936
17.7953,16.8304,16.4814,16.3501,16.3097,16.48473,16.76983,16.02027
16.8062,15.9094,15.669,15.5805,15.5454,15.64347,15.87769,15.24968
18.27754,17.09766,16.66005,16.48993,16.38791,16.78569,17.01755,16.14709
16.9614,15.9794,15.6404,15.5105,15.4868,15.6348,15.91951,15.18077
17.997,17.0117,16.6773,16.5585,16.5016,16.67611,16.96062,16.21686
16.512,15.4759,15.088,14.93,14.8863,15.07554,15.38817,14.58564
17.6871,16.7047,16.3781,16.2682,16.2168,16.37298,16.65302,15.92248
15.9751,15.009,14.681,14.6026,14.6143,14.68762,14.94005,14.27165
17.6667,16.8086,16.5826,16.4923,16.5333,16.55693,16.76348,16.18823
16.8582,15.8804,15.5535,15.4018,15.3588,15.52212,15.81585,15.06404
17.5019,16.5761,16.2868,16.1864,16.1609,16.28258,16.54301,15.86013
18.597,17.6278,17.3127,17.2309,17.1872,17.31883,17.60382,16.88409
17.5875,16.6642,16.3541,16.2385,16.2458,16.34227,16.60298,15.91756
17.0736,16.1311,15.7281,15.5732,15.5,15.72796,16.04565,15.23327
17.8503,17.0147,16.7286,16.6277,16.6062,16.71307,16.95287,16.30682
18.395,17.4574,17.1074,17.0006,16.9401,17.1187,17.40744,16.67823
18.58373,17.20291,16.45866,16.0125,15.81823,16.1587,16.76079,15.41777
16.4875,15.56029,15.28228,15.16258,15.14712,15.27243,15.53124,14.83992
16.9458,15.9817,15.5783,15.4207,15.3733,15.56896,15.87754,15.08476
16.8371,15.9473,15.5941,15.4331,15.3965,15.57042,15.8541,15.11856
17.2999,16.3216,15.9524,15.7692,15.7546,15.93397,16.23178,15.45819
17.8243,16.9363,16.541,16.4135,16.3643,16.5589,16.86842,16.08272
18.37015,17.27978,16.73123,16.52399,16.37641,16.75111,17.15654,16.18627
17.4089,16.5091,16.2658,16.1849,16.1715,16.25311,16.50653,15.8528
17.7976,16.8276,16.4737,16.4122,16.401,16.49425,16.7529,16.06175
16.1724,15.1788,14.8594,14.7367,14.6978,14.8594,15.13034,14.41563
16.7158,15.8754,15.5603,15.437,15.4159,15.53241,15.79142,15.11019
17.9463,17.0053,16.6966,16.6091,16.5582,16.69987,16.97644,16.26594
17.2344,16.2471,15.953,15.8619,15.8423,15.96683,16.22063,15.54033
17.9541,17.0624,16.6664,16.5029,16.4312,16.6536,16.97415,16.16118
16.9189,15.8989,15.5232,15.3629,15.2944,15.51504,15.8273,15.02501
18.1369,17.1604,16.8262,16.7179,16.7539,16.82076,17.08352,16.40547
18.094,17.2297,16.9902,16.8581,16.8689,16.96426,17.20753,16.55911
17.8482,16.9385,16.6337,16.5315,16.4788,16.62575,16.89558,16.18837
16.5771,15.6831,15.3223,15.1905,15.1604,15.32975,15.61931,14.86353
18.3536,17.4729,17.2376,17.1205,17.1245,17.2001,17.43949,16.8082
17.159,16.2138,15.9315,15.8062,15.7959,15.92585,16.1881,15.493
17.3678,16.385,16.1158,16.0333,16.0362,16.09858,16.33089,15.71217
18.0761,17.077,16.6395,16.4782,16.3829,16.64499,16.97125,16.14347
17.2285,16.2568,15.9676,15.8561,15.8357,15.95022,16.20971,15.52614
17.6727,16.7485,16.4284,16.304,16.2411,16.41279,16.69349,15.96968
18.56876,17.61482,17.27372,17.14172,17.09389,17.26592,17.51911,16.82256
17.8113,16.8771,16.5563,16.4024,16.3956,16.53652,16.82284,16.07747
17.6807,16.8215,16.5228,16.4341,16.4025,16.50319,16.76062,16.08451
17.3769,16.5723,16.2907,16.1869,16.1627,16.25163,16.49858,15.84341
17.8615,16.9122,16.5868,16.4643,16.445,16.59318,16.8735,16.13826
18.6209,17.6762,17.3701,17.2199,17.1937,17.35305,17.6466,16.91088
17.1753,16.2043,15.8956,15.8178,15.7705,15.89934,16.16094,15.48418
18.1735,17.1936,16.8595,16.7297,16.7208,16.86619,17.14133,16.42854
17.241,16.2509,15.8602,15.7321,15.6947,15.85818,16.14502,15.40263
16.4132,15.3958,15.0128,14.8695,14.8109,15.00659,15.30978,14.52939
16.9042,15.9389,15.6067,15.4924,15.4575,15.60109,15.87999,15.1545
16.4466,15.4639,15.0655,14.9234,14.8713,15.06269,15.35521,14.59451
17.0353,16.1232,15.794,15.6388,15.5996,15.77654,16.06423,15.31506
16.1404,15.2395,14.9944,14.8794,14.8736,14.98516,15.23193,14.57173
18.3576,17.4034,17.054,16.9198,16.8692,17.05962,17.36636,16.5953
17.3141,16.3284,15.9525,15.7981,15.7899,15.95478,16.2665,15.47367
17.2253,16.2985,15.8973,15.787,15.7224,15.90727,16.20366,15.44524
17.4139,16.42,16.0804,15.9509,15.9127,16.06424,16.33933,15.61591
19.1429,18.1721,17.7256,17.5495,17.4856,17.73985,18.05886,17.21966
17.6045,16.7539,16.5278,16.4337,16.4124,16.49673,16.73815,16.0925
18.0591,17.0817,16.6802,16.4977,16.4471,16.67805,17.00406,16.18074
17.1927,16.3056,15.9809,15.8745,15.8559,15.97796,16.2483,15.54162
16.3692,15.3531,15.0197,14.893,14.8664,15.01428,15.29967,14.5552
18.51111,17.52951,17.104,16.93213,16.86535,17.11038,17.43521,16.61478
17.1971,16.2129,15.8859,15.7625,15.7302,15.88745,16.15757,15.42956
17.9689,16.994,16.6783,16.5612,16.5431,16.67369,16.94047,16.23949
17.3458,16.3675,16.0609,15.9691,15.9537,16.05646,16.32135,15.62741
16.7032,15.8212,15.5091,15.4106,15.4144,15.50438,15.76324,15.08524
17.5806,16.6574,16.3162,16.2079,16.1757,16.3236,16.59308,15.87699
16.9542,16.0896,15.7835,15.6737,15.6425,15.76874,16.03476,15.33872
16.8908,15.9705,15.6067,15.4683,15.414,15.60377,15.89964,15.12945
17.0323,16.1969,15.9261,15.8049,15.8015,15.89511,16.13721,15.48587
17.9698,17.0191,16.6534,16.5084,16.4519,16.65592,16.95652,16.17953
17.9936,17.16,16.868,16.7231,16.7313,16.84675,17.11955,16.42309
16.4832,15.6352,15.3701,15.2834,15.2815,15.33715,15.57602,14.93222
17.5258,16.5622,16.1868,16.0847,16.0307,16.20347,16.49191,15.73997
18.0609,17.0309,16.6397,16.4979,16.4399,16.6387,16.95221,16.15517
17.1167,16.2679,15.972,15.8399,15.8052,15.94791,16.21666,15.51894
16.0672,15.0941,14.7924,14.6834,14.6908,14.78543,15.04949,14.35689
15.7146,14.7129,14.4205,14.3334,14.3102,14.4134,14.6726,13.98805
18.1321,17.1893,16.8171,16.6596,16.6108,16.81028,17.11,16.33513
18.2688,17.3927,17.089,16.9735,16.9762,17.08392,17.34216,16.65852
18.3973,17.3851,17.0419,16.9128,16.8781,17.05679,17.35255,16.59656
18.603,17.6645,17.3463,17.2406,17.1836,17.35118,17.61642,16.90963
17.5351,16.5628,16.1923,16.0518,16.002,16.18609,16.47911,15.70848
16.3507,15.5555,15.2216,15.1109,15.0998,15.22078,15.49565,14.77477
18.024,17.1065,16.8525,16.7539,16.7284,16.8228,17.06197,16.40475
15.9826,15.0006,14.6793,14.5934,14.5782,14.68081,14.92632,14.27542
17.9192,16.9968,16.7682,16.677,16.6686,16.74627,16.98795,16.35964
16.5484,15.6241,15.2376,15.0858,15.0354,15.22472,15.53198,14.74503
16.3377,15.437,15.1707,15.0712,15.0651,15.15702,15.40292,14.74865
17.4433,16.5048,16.2171,16.1402,16.1063,16.21464,16.47586,15.80047
16.7947,15.9057,15.6039,15.5098,15.4687,15.59506,15.84754,15.17328
17.5229,16.6391,16.2675,16.1659,16.1387,16.25504,16.52465,15.82386
17.7274,16.759,16.4392,16.2968,16.2512,16.43872,16.7339,15.96863
18.8487,17.8139,17.3937,17.2344,17.1532,17.40607,17.72297,16.88438
15.9595,15.0184,14.8042,14.6963,14.6695,14.77403,15.00999,14.37493
18.16622,17.11932,16.64484,16.45322,16.40113,16.64762,17.01182,16.11382
17.7706,16.7947,16.4678,16.3435,16.3178,16.46065,16.73815,16.02259
16.6925,15.7215,15.4064,15.2884,15.2785,15.40915,15.67926,14.9707
17.5116,16.6405,16.3505,16.2323,16.2064,16.33295,16.59704,15.9088
16.8192,15.8373,15.5828,15.4737,15.4421,15.5657,15.82183,15.14185
15.7628,14.7611,14.4245,14.3253,14.3262,14.42671,14.70135,13.98418
17.6168,16.6934,16.3704,16.2198,16.2126,16.35814,16.63678,15.92048
18.31506,17.4156,17.14455,17.07633,17.05354,17.14098,17.36689,16.76759
17.6607,16.8688,16.6245,16.5413,16.5188,16.59731,16.82035,16.2074
17.1488,16.1788,15.7451,15.5937,15.5367,15.75754,16.07375,15.26045
17.147,16.2305,15.9593,15.7798,15.7702,15.89978,16.18146,15.45176
18.4306,17.5017,17.2141,17.1083,17.0927,17.20886,17.46893,16.78295
18.4344,17.4704,17.167,17.0633,17.0396,17.16315,17.43397,16.74543
17.2821,16.4692,16.1558,16.0804,16.047,16.1451,16.39626,15.72959
17.3184,16.3364,16.0242,15.948,15.8995,16.02738,16.29375,15.59826
18.0351,17.092,16.7638,16.6648,16.6407,16.76841,17.03493,16.35328
17.5054,16.5225,16.1792,16.0661,16.0352,16.17299,16.4535,15.72886
16.948,16.072,15.7316,15.6054,15.5694,15.7198,15.99692,15.27065
18.2337,17.3185,16.9226,16.7972,16.7577,16.92872,17.22952,16.45766
18.2085,17.1865,16.837,16.7055,16.6367,16.82943,17.13787,16.34938
16.941,15.9634,15.6331,15.4876,15.4789,15.61214,15.89546,15.15777
17.4405,16.4764,16.1876,16.0861,16.0296,16.18016,16.43441,15.76136
18.2682,17.2861,16.9695,16.8504,16.8077,16.9599,17.24926,16.51685
16.9169,16.0266,15.7929,15.7072,15.7304,15.7797,16.00915,15.39392
17.7485,16.714,16.3418,16.1984,16.1566,16.34461,16.64723,15.87411
17.2284,16.286,15.8891,15.7455,15.6923,15.90314,16.20763,15.42019
16.9638,15.9878,15.6801,15.5915,15.5552,15.70481,15.96399,15.27637
15.6036,14.6487,14.289,14.209,14.1546,14.31203,14.58745,13.86421
